03|BÁCS|116|VASKÚT|2963|0|0|2963|0|1329|1239|-90|195|1044|3056
04|BÉKÉS|001|ALMÁSKAMARÁS|910|0|0|910|0|479|479|0|27|452|988
04|BÉKÉS|002|BATTONYA|5360|0|0|5360|0|1932|1927|-5|809|1118|3080
04|BÉKÉS|003|BÉKÉS|17481|1|0|17482|0|7352|7268|-84|4551|2717|3860
04|BÉKÉS|004|BÉKÉSCSABA|53675|9|2|53682|3|19352|18786|-566|9478|9308|20211
04|BÉKÉS|011|CSABASZABADI|364|0|0|364|0|292|289|-3|26|263|541
04|BÉKÉS|014|CSORVÁS|4732|1|0|4733|0|2096|2090|-6|901|1189|2430
04|BÉKÉS|016|DOBOZ|3672|0|0|3672|0|1292|1190|-102|550|640|1257
04|BÉKÉS|020|ELEK|4215|2|2|4215|1|1903|1894|-9|670|1224|3828
04|BÉKÉS|021|FÜZESGYARMAT|5084|0|0|5084|0|2535|2532|-3|1285|1247|1789
04|BÉKÉS|022|GÁDOROS|3479|0|0|3479|0|1934|1924|-10|1029|895|2050
04|BÉKÉS|023|GERENDÁS|1366|0|0|1366|0|994|994|0|342|652|1634
04|BÉKÉS|024|GESZT|702|1|0|703|0|448|447|-1|124|323|575
04|BÉKÉS|025|GYOMAENDRÕD|12800|7|0|12807|0|3493|3469|-24|1817|1652|2672
04|BÉKÉS|026|GYULA|26915|12|0|26927|0|8791|8751|-40|4130|4621|10871
04|BÉKÉS|029|KARDOS|703|0|0|703|0|379|378|-1|32|346|791
04|BÉKÉS|034|KÉTEGYHÁZA|3448|0|0|3448|0|1903|1903|0|454|1449|5141
04|BÉKÉS|035|KÉTSOPRONY|1189|1|0|1190|0|588|588|0|46|542|2025
04|BÉKÉS|037|KONDOROS|5112|1|0|5113|0|2542|2530|-12|595|1935|4054
04|BÉKÉS|039|KÖRÖSNAGYHARSÁNY|621|0|0|621|0|467|465|-2|222|243|385
04|BÉKÉS|044|LÖKÖSHÁZA|1646|0|0|1646|0|955|954|-1|371|583|1083
04|BÉKÉS|048|MEDGYESEGYHÁZA|3504|1|0|3505|0|2061|2051|-10|620|1431|3048
04|BÉKÉS|053|MÉHKERÉK|1857|2|0|1859|0|1204|1198|-6|229|969|4402
04|BÉKÉS|049|MEZÕBERÉNY|8871|2|0|8873|0|3843|3825|-18|1470|2355|4882
04|BÉKÉS|050|MEZÕGYÁN|1117|0|0|1117|0|744|742|-2|254|488|1486
04|BÉKÉS|055|NAGYBÁNHEGYES|1371|0|0|1371|0|956|954|-2|156|798|2306
04|BÉKÉS|059|OROSHÁZA|26772|5|0|26777|0|11022|10873|-149|6189|4684|8506
04|BÉKÉS|060|ÖRMÉNYKÚT|463|0|0|463|0|321|319|-2|60|259|563
04|BÉKÉS|062|PUSZTAOTTLAKA|405|1|0|406|0|306|304|-2|78|226|445
04|BÉKÉS|063|SARKAD|8560|3|0|8563|0|3423|3033|-390|1340|1693|3491
04|BÉKÉS|066|SZARVAS|14873|1|0|14874|0|6517|6477|-40|2059|4418|10077
04|BÉKÉS|067|SZEGHALOM|8169|4|0|8173|0|3616|3595|-21|1467|2128|2529
04|BÉKÉS|069|TELEKGERENDÁS|1348|0|0|1348|0|829|827|-2|130|697|2330
04|BÉKÉS|070|TÓTKOMLÓS|5729|1|0|5730|0|2720|2714|-6|500|2214|7536
04|BÉKÉS|071|ÚJKÍGYÓS|4677|0|0|4677|0|1519|1464|-55|1023|441|1093
04|BÉKÉS|073|VÉGEGYHÁZA|1366|0|0|1366|0|861|858|-3|314|544|1982
04|BÉKÉS|074|VÉSZTÕ|6276|0|0|6276|0|2841|2806|-35|1658|1148|2892
05|BORSOD|004|ABAÚJSZÁNTÓ|2533|2|0|2535|0|1144|1142|-2|517|625|1461
05|BORSOD|006|ABAÚJVÁR|258|0|0|258|0|213|210|-3|118|92|104
05|BORSOD|014|ALSÓSZUHA|404|0|0|404|0|279|277|-2|107|170|280
05|BORSOD|016|ALSÓVADÁSZ|1092|0|0|1092|0|831|831|0|325|506|1769
05|BORSOD|017|ALSÓZSOLCA|4329|0|0|4329|0|2674|2668|-6|947|1721|5402
05|BORSOD|019|ARLÓ|2921|1|0|2922|0|1061|677|-384|263|414|1157
