01|BUDAPEST  |002|BUDAPEST II.ker.         | 76|    880|      0|      0|    880|      0|    631|    626|     -5|      8|    618|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 77|    828|      0|      0|    828|      1|    552|    552|      0|      6|    546|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 78|    907|      0|      0|    907|      0|    608|    605|     -3|      6|    599|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 79|    902|      0|      0|    902|      0|    611|    610|     -1|      8|    602|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 80|    687|      1|      0|    688|      0|    447|    447|      0|      4|    443|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  1|    832|      0|      0|    832|      1|    495|    493|     -2|     17|    476|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  2|    844|      1|      0|    845|      0|    560|    560|      0|      4|    556|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  3|    930|      1|      0|    931|      0|    533|    531|     -2|      8|    523|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  4|    834|      0|      0|    834|      4|    481|    481|      0|     13|    468|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  5|    913|      0|      0|    913|      3|    476|    476|      0|      6|    470|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  6|    821|      1|      0|    822|      1|    560|    561|      1|      9|    552|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  7|    848|      1|      0|    849|      0|    461|    461|      0|      8|    453|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  8|    717|      1|      0|    718|      1|    420|    417|     -3|      4|    413|
01|BUDAPEST  |003|BUDAPEST III.ker.        |  9|    830|      1|      0|    831|      0|    549|    549|      0|      6|    543|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 10|    977|      2|      0|    979|      0|    631|    630|     -1|     11|    619|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 11|    885|      2|      0|    887|      1|    513|    511|     -2|      9|    502|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 12|    908|      0|      0|    908|      0|    503|    503|      0|      4|    499|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 13|    918|      7|      0|    925|      0|    498|    497|     -1|      8|    489|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 14|    859|      2|      0|    861|      0|    488|    488|      0|      6|    482|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 15|    928|      3|      0|    931|      0|    503|    501|     -2|      2|    499|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 16|    804|      1|      0|    805|      0|    410|    410|      0|      7|    403|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 17|    872|      0|      0|    872|      0|    512|    512|      0|      6|    506|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 18|    779|      0|      0|    779|      0|    488|    488|      0|      5|    483|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 19|    758|      0|      0|    758|      0|    443|    442|     -1|      5|    437|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 20|    875|      0|      0|    875|      0|    564|    561|     -3|      6|    555|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 21|    766|      0|      0|    766|      0|    431|    430|     -1|      4|    426|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 22|    713|      1|      0|    714|      0|    443|    442|     -1|      2|    440|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 23|    795|      0|      0|    795|      0|    498|    498|      0|      7|    491|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 24|    625|      1|      0|    626|      0|    359|    359|      0|     10|    349|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 25|    769|      0|      0|    769|      0|    438|    437|     -1|      6|    431|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 26|    765|      1|      0|    766|      0|    414|    414|      0|      8|    406|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 27|    716|      3|      0|    719|      0|    350|    350|      0|      2|    348|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 28|    685|      5|      0|    690|      1|    399|    398|     -1|      4|    394|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 29|    775|      0|      0|    775|      0|    432|    429|     -3|      2|    427|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 30|    716|      2|      0|    718|      1|    436|    435|     -1|      5|    430|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 31|    695|      2|      0|    697|      1|    419|    420|      1|     13|    407|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 32|    784|      3|      0|    787|      0|    406|    406|      0|      4|    402|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 33|    769|      3|      0|    772|      1|    445|    445|      0|      2|    443|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 34|    747|      1|      0|    748|      0|    509|    507|     -2|      4|    503|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 35|    724|      1|      0|    725|      0|    447|    447|      0|      3|    444|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 36|    817|      1|      0|    818|      0|    511|    509|     -2|      9|    500|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 37|    721|      0|      0|    721|      0|    479|    478|     -1|      5|    473|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 38|    748|      1|      0|    749|      0|    409|    410|      1|     12|    398|
01|BUDAPEST  |003|BUDAPEST III.ker.        | 39|    729|      2|      0|    731|      1|    441|    441|      0|      9|    432|
