003| 43|BUDAPEST III.ker.        |    724|      0|      0|    724|      0|    358|    356|     -2|      8|    348|
003| 44|BUDAPEST III.ker.        |    872|      2|      0|    874|      0|    484|    484|      0|      4|    480|
003| 45|BUDAPEST III.ker.        |    859|      0|      0|    859|      0|    482|    481|     -1|      2|    479|
003| 46|BUDAPEST III.ker.        |    673|      0|      0|    673|      0|    378|    378|      0|      3|    375|
003| 47|BUDAPEST III.ker.        |    695|      0|      0|    695|      0|    450|    450|      0|      1|    449|
003| 48|BUDAPEST III.ker.        |    772|      0|      0|    772|      0|    463|    462|     -1|      6|    456|
003| 49|BUDAPEST III.ker.        |    894|      1|      0|    895|      0|    475|    475|      0|      4|    471|
003| 50|BUDAPEST III.ker.        |    905|      2|      0|    907|      0|    533|    533|      0|      1|    532|
003| 51|BUDAPEST III.ker.        |    819|      2|      0|    821|      0|    373|    375|      2|     10|    365|
003| 52|BUDAPEST III.ker.        |   1004|      0|      0|   1004|      1|    412|    412|      0|      5|    407|
003| 53|BUDAPEST III.ker.        |    633|      1|      0|    634|      0|    382|    382|      0|      3|    379|
003| 54|BUDAPEST III.ker.        |    631|      0|      0|    631|      1|    352|    352|      0|      0|    352|
003| 55|BUDAPEST III.ker.        |    954|      0|      0|    954|      5|    652|    652|      0|      2|    650|
003| 56|BUDAPEST III.ker.        |    974|      1|      0|    975|      0|    584|    584|      0|      2|    582|
003| 57|BUDAPEST III.ker.        |    996|      2|      0|    998|      0|    670|    671|      1|      7|    664|
003| 58|BUDAPEST III.ker.        |    985|      6|      0|    991|      0|    678|    680|      2|     11|    669|
003| 59|BUDAPEST III.ker.        |    755|      0|      0|    755|      0|    380|    380|      0|      2|    378|
003| 60|BUDAPEST III.ker.        |    897|      0|      0|    897|      0|    461|    459|     -2|      3|    456|
003| 61|BUDAPEST III.ker.        |    840|      0|      0|    840|      0|    520|    520|      0|      2|    518|
003| 62|BUDAPEST III.ker.        |    752|      0|      0|    752|      0|    504|    504|      0|      1|    503|
003| 63|BUDAPEST III.ker.        |    719|      4|      0|    723|      2|    425|    425|      0|      0|    425|
003| 64|BUDAPEST III.ker.        |    851|      0|      0|    851|      0|    471|    471|      0|      2|    469|
003| 65|BUDAPEST III.ker.        |    690|      1|      0|    691|      0|    372|    371|     -1|      0|    371|
003| 66|BUDAPEST III.ker.        |    692|      4|      0|    696|      0|    380|    379|     -1|      9|    370|
003| 67|BUDAPEST III.ker.        |    656|      0|      0|    656|      0|    322|    322|      0|      2|    320|
003| 68|BUDAPEST III.ker.        |   1053|      1|      0|   1054|      0|    650|    648|     -2|      5|    643|
003| 69|BUDAPEST III.ker.        |    882|      3|      0|    885|      0|    434|    434|      0|      5|    429|
003| 70|BUDAPEST III.ker.        |    989|      1|      0|    990|      1|    471|    469|     -2|     10|    459|
003| 71|BUDAPEST III.ker.        |   1005|      1|      0|   1006|      0|    594|    594|      0|      2|    592|
003| 72|BUDAPEST III.ker.        |   1000|      1|      0|   1001|      0|    573|    575|      2|     14|    561|
003| 73|BUDAPEST III.ker.        |   1005|      1|      0|   1006|      0|    614|    614|      0|      5|    609|
003| 74|BUDAPEST III.ker.        |    714|      2|      0|    716|      0|    381|    381|      0|      6|    375|
003| 75|BUDAPEST III.ker.        |    687|      2|      0|    689|      2|    418|    418|      0|      3|    415|
003| 76|BUDAPEST III.ker.        |    646|      0|      0|    646|      0|    385|    385|      0|      2|    383|
003| 77|BUDAPEST III.ker.        |    760|      2|      0|    762|      0|    458|    458|      0|      1|    457|
003| 78|BUDAPEST III.ker.        |    889|      1|      0|    890|      1|    519|    519|      0|      3|    516|
003| 79|BUDAPEST III.ker.        |    842|      3|      0|    845|      1|    487|    482|     -5|      3|    479|
