05|05| 3|   |Kolompár                                          |Orbán                                   |0000491| 1|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
05|05| 4|   |Kónya                                             |Béla                                    |0000362| 1|MUNKÁSPÁRT                                                  
05|05| 5|   |Riz                                               |Gábor                                   |0008662| 2|FIDESZ,KDNP                                                 
05|05| 6|Dr.|Tóth                                              |István                                  |0004729| 1|MSZP                                                        
05|06| 1|   |Bencs                                             |Gábor                                   |0006366| 1|Jobbik                                                      
05|06| 2|   |Demeter                                           |Zoltán                                  |0009352| 2|FIDESZ,KDNP                                                 
05|06| 3|   |Gulyás                                            |János                                   |0000337| 1|MUNKÁSPÁRT                                                  
05|06| 4|   |Soltész                                           |Imre István                             |0000206| 1|MIÉP                                                        
05|06| 5|Dr.|Varga                                             |László                                  |0004576| 1|MSZP                                                        
05|06| 6|   |Zsiros                                            |László                                  |0000555| 1|MDF                                                         
05|07| 1|   |Endrésik                                          |Zsolt                                   |0006735| 1|Jobbik                                                      
05|07| 2|Dr.|Király                                            |Bálint                                  |0001219| 1|LEHET MÁS A POLITIKA                                        
05|07| 3|   |Szitka                                            |Péter                                   |0006657| 1|MSZP                                                        
05|07| 4|   |Tamás                                             |Barnabás                                |0008742| 2|FIDESZ,KDNP                                                 
05|08| 1|Dr.|Daher                                             |Pierre                                  |0008162| 2|FIDESZ,KDNP                                                 
05|08| 2|   |Gúr                                               |Nándor                                  |0004177| 1|MSZP                                                        
05|08| 3|   |Horváth                                           |Aladár                                  |0000335| 0|                                                            
05|08| 4|   |Miklós                                            |Árpád                                   |0004273| 1|Jobbik                                                      
05|08| 5|   |Molnár                                            |Oszkár                                  |0005393| 0|Független jelölt                                            
05|09| 1|   |Baksy                                             |Rezsõ András                            |0006809| 1|Jobbik                                                      
05|09| 2|   |Bihi                                              |Miklós                                  |0000772| 1|LEHET MÁS A POLITIKA                                        
05|09| 3|   |Egerszegi                                         |Sándor                                  |0000245| 1|ÖSSZEFOGÁS PÁRT                                             
05|09| 4|   |Nyakó                                             |István                                  |0003716| 1|MSZP                                                        
05|09| 5|Dr.|Ódor                                              |Ferenc                                  |0017334| 2|FIDESZ,KDNP                                                 
05|09| 6|   |Szabó                                             |Gyula                                   |0000235| 1|MDF                                                         
05|10| 1|Dr.|Hörcsik                                           |Richárd                                 |0015103| 2|FIDESZ,KDNP                                                 
