05|BORSOD-A-Z|272|SÁROSPATAK          |00527202|FÜGGETLEN CIGÁNY              |03|00020762|    GOMBOS GYULA                        |3|nem nyert
05|BORSOD-A-Z|272|SÁROSPATAK          |00527202|FÜGGETLEN CIGÁNY              |04|00053997|IFJ LAKATOS VIKTOR                      |3|nem nyert
05|BORSOD-A-Z|272|SÁROSPATAK          |00527202|FÜGGETLEN CIGÁNY              |05|00052824|IFJ BABA JÓZSEF                         |3|nem nyert
05|BORSOD-A-Z|274|SÁTORALJAÚJHELY     |00527402|FÜGGETLEN CIGÁNY              |01|00005087|    POCHLOT SÁNDOR                      |3|nem nyert
05|BORSOD-A-Z|274|SÁTORALJAÚJHELY     |00527402|FÜGGETLEN CIGÁNY              |02|00054182|    MÁRTON MIHÁLY                       |2|kedvezményes mandátumot nyert
05|BORSOD-A-Z|274|SÁTORALJAÚJHELY     |00527402|FÜGGETLEN CIGÁNY              |03|00005500|    TÁNCZOS ISTVÁN                      |3|nem nyert
05|BORSOD-A-Z|274|SÁTORALJAÚJHELY     |00527411|FÜGGETLEN SZLOVÁK             |01|00053196|    URBÁN LÁSZLÓ                        |2|kedvezményes mandátumot nyert
05|BORSOD-A-Z|292|SZERENCS            |00529202|FÜGGETLEN CIGÁNY              |01|00047034|    BALOGH ENDRE                        |3|nem nyert
05|BORSOD-A-Z|292|SZERENCS            |00529202|FÜGGETLEN CIGÁNY              |02|00046792|    BOTOS LÁSZLÓ                        |3|nem nyert
05|BORSOD-A-Z|292|SZERENCS            |00529202|FÜGGETLEN CIGÁNY              |03|00058504|IFJ BURI JÓZSEF                         |3|nem nyert
05|BORSOD-A-Z|292|SZERENCS            |00529202|FÜGGETLEN CIGÁNY              |04|00027683|    MAROSVÖLGYI JÁNOS                   |3|nem nyert
06|CSONGRÁD  |012|CSONGRÁD            |00601202|FÜGGETLEN CIGÁNY              |01|00005562|    RÁCZ BÉLA ISTVÁN                    |3|nem nyert
