2|02|BARANYA   |01|00050135|00000263|00000000|00050398|00029061|00029050|00000011|00000281|00028769|1|eredményes
2|02|BARANYA   |02|00044384|00000392|00000000|00044776|00029249|00029232|00000018|00000205|00029027|1|eredményes
2|02|BARANYA   |03|00050301|00000144|00000000|00050445|00029839|00029824|00000015|00000193|00029631|1|eredményes
2|02|BARANYA   |04|00046889|00000059|00000000|00046948|00025660|00025655|00000005|00000239|00025416|1|eredményes
2|02|BARANYA   |05|00052588|00000085|00000000|00052673|00030788|00030780|00000008|00000282|00030498|1|eredményes
2|02|BARANYA   |06|00043996|00000056|00000001|00044051|00022709|00022702|00000007|00000297|00022405|1|eredményes
2|02|BARANYA   |07|00035733|00000034|00000000|00035767|00017611|00017607|00000004|00000284|00017323|1|eredményes
2|03|BÁCS      |01|00046591|00000138|00000021|00046708|00026953|00026939|00000016|00000317|00026622|1|eredményes
2|03|BÁCS      |02|00036222|00000108|00000021|00036309|00020151|00020134|00000017|00000278|00019856|1|eredményes
2|03|BÁCS      |03|00040669|00000097|00000000|00040766|00019370|00019366|00000004|00000264|00019102|1|eredményes
2|03|BÁCS      |04|00047128|00000069|00000000|00047197|00022226|00022215|00000011|00000330|00021885|1|eredményes
2|03|BÁCS      |05|00041913|00000036|00000001|00041948|00020494|00020491|00000003|00000193|00020298|1|eredményes
2|03|BÁCS      |06|00043436|00000044|00000000|00043480|00022876|00022864|00000014|00000216|00022648|1|eredményes
2|03|BÁCS      |07|00044693|00000097|00000000|00044790|00024445|00024431|00000014|00000357|00024074|1|eredményes
2|03|BÁCS      |08|00040864|00000071|00000000|00040935|00021293|00021285|00000008|00000185|00021100|1|eredményes
2|03|BÁCS      |09|00049575|00000125|00000000|00049700|00027331|00027319|00000012|00000240|00027079|1|eredményes
2|03|BÁCS      |10|00039928|00000040|00000001|00039967|00019229|00019224|00000005|00000188|00019036|1|eredményes
2|04|BÉKÉS     |01|00053460|00000107|00000013|00053554|00031486|00031462|00000024|00000226|00031236|1|eredményes
2|04|BÉKÉS     |02|00050833|00000185|00000004|00051014|00024866|00024841|00000025|00000384|00024457|1|eredményes
2|04|BÉKÉS     |03|00039006|00000025|00000000|00039031|00020077|00020071|00000006|00000321|00019750|1|eredményes
2|04|BÉKÉS     |04|00040168|00000020|00000000|00040188|00018572|00018567|00000005|00000265|00018302|1|eredményes
2|04|BÉKÉS     |05|00039592|00000053|00000003|00039642|00020744|00020733|00000012|00000297|00020436|1|eredményes
2|04|BÉKÉS     |06|00053494|00000055|00000001|00053548|00030037|00030017|00000020|00000414|00029603|1|eredményes
2|04|BÉKÉS     |07|00044927|00000036|00000000|00044963|00021313|00021309|00000004|00000351|00020958|1|eredményes
2|05|BORSOD    |01|00044228|00000058|00000002|00044284|00024850|00024837|00000013|00000301|00024536|1|eredményes
2|05|BORSOD    |02|00046319|00000184|00000005|00046498|00028798|00028758|00000041|00000221|00028537|1|eredményes
2|05|BORSOD    |03|00046534|00000151|00000006|00046679|00026271|00026263|00000008|00000227|00026036|1|eredményes
2|05|BORSOD    |04|00043629|00000073|00000004|00043698|00025951|00025929|00000022|00000227|00025702|1|eredményes
2|05|BORSOD    |05|00044338|00000031|00000000|00044369|00021722|00021714|00000008|00000257|00021457|1|eredményes
2|05|BORSOD    |06|00037713|00000022|00000001|00037734|00019251|00019245|00000006|00000190|00019055|1|eredményes
2|05|BORSOD    |07|00042324|00000066|00000001|00042389|00022462|00022451|00000011|00000163|00022288|1|eredményes
