1|20|ZALA      |04|00046680|00000002|00000009|00000256|00000013|00046934|00031993|00031975|00000018|00000499|00031476                                                                                                                                                                                    
1|20|ZALA      |05|00049881|00000006|00000007|00000070|00000004|00049960|00034213|00034190|00000023|00000603|00033587                                                                                                                                                                                    
2|01|BUDAPEST  |01|00051962|00000026|00000185|00000097|00000005|00052265|00037733|00037693|00000040|00000158|00037535                                                                                                                                                                                    
2|01|BUDAPEST  |02|00053538|00000084|00000128|00000191|00000001|00053940|00038790|00038755|00000035|00000153|00038602                                                                                                                                                                                    
2|01|BUDAPEST  |03|00051953|00000016|00000072|00000053|00000000|00052094|00034750|00034712|00000038|00000208|00034504                                                                                                                                                                                    
2|01|BUDAPEST  |04|00056568|00000015|00000102|00000062|00000002|00056745|00035339|00035316|00000023|00000189|00035127                                                                                                                                                                                    
2|01|BUDAPEST  |05|00058631|00000008|00000047|00000050|00000000|00058736|00034073|00034048|00000025|00000204|00033844                                                                                                                                                                                    
2|01|BUDAPEST  |06|00044355|00000006|00000043|00000054|00000001|00044457|00024771|00024703|00000068|00001389|00023314                                                                                                                                                                                    
2|01|BUDAPEST  |07|00045128|00000022|00000077|00000057|00000004|00045280|00030533|00030483|00000050|00000187|00030296                                                                                                                                                                                    
2|01|BUDAPEST  |08|00045832|00000016|00000122|00000074|00000000|00046044|00027835|00027808|00000027|00000217|00027591                                                                                                                                                                                    
2|01|BUDAPEST  |09|00042921|00000006|00000084|00000041|00000000|00043052|00024128|00024102|00000026|00000228|00023874                                                                                                                                                                                    
2|01|BUDAPEST  |10|00040491|00000019|00000085|00000042|00000000|00040637|00024031|00024009|00000022|00000172|00023837                                                                                                                                                                                    
2|01|BUDAPEST  |11|00048183|00000007|00000078|00000072|00000005|00048335|00025428|00025403|00000025|00000255|00025148                                                                                                                                                                                    
2|01|BUDAPEST  |12|00038177|00000017|00000064|00000038|00000000|00038296|00021761|00021742|00000019|00000254|00021488                                                                                                                                                                                    
2|01|BUDAPEST  |13|00041134|00000007|00000056|00000022|00000000|00041219|00023975|00023957|00000018|00000203|00023754                                                                                                                                                                                    
2|01|BUDAPEST  |14|00048223|00000005|00000079|00000081|00000000|00048388|00027898|00027841|00000057|00000249|00027592                                                                                                                                                                                    
2|01|BUDAPEST  |15|00041414|00000030|00000095|00000116|00000001|00041654|00029470|00029443|00000027|00000166|00029277                                                                                                                                                                                    
2|01|BUDAPEST  |16|00048678|00000031|00000193|00000091|00000025|00048968|00032370|00032307|00000063|00000192|00032115                                                                                                                                                                                    
2|01|BUDAPEST  |17|00033592|00000020|00000135|00000100|00000000|00033847|00023522|00023496|00000026|00000103|00023393                                                                                                                                                                                    
2|01|BUDAPEST  |18|00057517|00000010|00000086|00000136|00000008|00057741|00041541|00041502|00000039|00000163|00041339                                                                                                                                                                                    
2|01|BUDAPEST  |19|00046119|00000019|00000101|00000076|00000002|00046313|00029846|00029828|00000018|00000221|00029607                                                                                                                                                                                    
2|01|BUDAPEST  |20|00042673|00000012|00000075|00000049|00000002|00042807|00025155|00025117|00000038|00000172|00024945                                                                                                                                                                                    
2|01|BUDAPEST  |21|00052301|00000011|00000134|00000135|00000007|00052574|00033725|00033678|00000047|00000244|00033434                                                                                                                                                                                    
2|01|BUDAPEST  |22|00054345|00000029|00000130|00000121|00000001|00054624|00036181|00036143|00000038|00000269|00035874                                                                                                                                                                                    
2|01|BUDAPEST  |23|00050251|00000011|00000025|00000052|00000000|00050339|00030829|00030797|00000032|00000217|00030580                                                                                                                                                                                    
