01|003|0056|BUDAPEST                 |BUDAPEST                 03|03|       724|         5|         0|       729|         0|       550|       549|        -1|         8|       541|
01|003|0057|BUDAPEST                 |BUDAPEST                 03|03|       746|         6|         0|       752|         0|       590|       590|         0|         2|       588|
01|003|0058|BUDAPEST                 |BUDAPEST                 03|04|       760|         2|         1|       761|         0|       586|       586|         0|         2|       584|
01|003|0059|BUDAPEST                 |BUDAPEST                 03|04|       873|         9|         0|       882|         0|       726|       724|        -2|         1|       723|
01|003|0060|BUDAPEST                 |BUDAPEST                 03|04|       721|        13|         0|       734|         0|       622|       621|        -1|         4|       617|
01|003|0061|BUDAPEST                 |BUDAPEST                 03|04|       839|        12|         0|       851|         0|       732|       732|         0|         2|       730|
01|003|0062|BUDAPEST                 |BUDAPEST                 03|04|       690|        10|         0|       700|         0|       605|       605|         0|         5|       600|
01|003|0063|BUDAPEST                 |BUDAPEST                 03|03|       687|        11|         0|       698|         0|       584|       584|         0|         6|       578|
01|003|0064|BUDAPEST                 |BUDAPEST                 03|03|       702|         4|         1|       705|         0|       623|       623|         0|         6|       617|
01|003|0065|BUDAPEST                 |BUDAPEST                 03|03|       916|        14|         0|       930|         1|       744|       744|         0|         4|       740|
01|003|0066|BUDAPEST                 |BUDAPEST                 03|03|       814|         8|         0|       822|         0|       706|       702|        -4|         3|       699|
01|003|0067|BUDAPEST                 |BUDAPEST                 03|03|       883|         4|         0|       887|         0|       644|       643|        -1|         5|       638|
01|003|0068|BUDAPEST                 |BUDAPEST                 03|03|       882|         6|         0|       888|         0|       721|       721|         0|         8|       713|
01|003|0069|BUDAPEST                 |BUDAPEST                 03|04|       972|        13|         0|       985|         0|       797|       795|        -2|         5|       790|
01|003|0070|BUDAPEST                 |BUDAPEST                 03|04|       912|        11|         0|       923|         0|       736|       734|        -2|         8|       726|
01|003|0071|BUDAPEST                 |BUDAPEST                 03|04|      1071|         4|         0|      1075|         0|       808|       806|        -2|         9|       797|
01|003|0072|BUDAPEST                 |BUDAPEST                 03|04|       921|         9|         0|       930|         0|       767|       767|         0|         5|       762|
01|003|0073|BUDAPEST                 |BUDAPEST                 03|04|       896|         6|         0|       902|         2|       655|       656|         1|        15|       641|
01|003|0074|BUDAPEST                 |BUDAPEST                 03|04|       939|         7|         0|       946|         8|       720|       720|         0|         8|       712|
01|003|0075|BUDAPEST                 |BUDAPEST                 03|04|       826|         4|        17|       813|         0|       697|       697|         0|         1|       696|
01|003|0076|BUDAPEST                 |BUDAPEST                 03|04|       852|        10|         1|       861|         0|       719|       717|        -2|         3|       714|
01|003|0077|BUDAPEST                 |BUDAPEST                 03|04|       821|         4|         0|       825|         1|       695|       696|         1|         8|       688|
01|003|0078|BUDAPEST                 |BUDAPEST                 03|04|       866|        11|         0|       877|         2|       750|       750|         0|         1|       749|
01|003|0079|BUDAPEST                 |BUDAPEST                 03|04|       916|        13|         0|       929|         0|       780|       778|        -2|         0|       778|
01|003|0080|BUDAPEST                 |BUDAPEST                 03|04|       835|        12|         0|       847|         0|       730|       729|        -1|         5|       724|
01|003|0081|BUDAPEST                 |BUDAPEST                 03|04|       865|        21|         0|       886|         0|       770|       770|         0|         1|       769|
01|003|0082|BUDAPEST                 |BUDAPEST                 03|04|       789|         8|         0|       797|         2|       675|       675|         0|         2|       673|
01|003|0083|BUDAPEST                 |BUDAPEST                 03|04|       924|         7|         0|       931|         0|       808|       808|         0|         9|       799|
01|003|0084|BUDAPEST                 |BUDAPEST                 03|04|       842|         4|         0|       846|         1|       745|       745|         0|         5|       740|
01|003|0085|BUDAPEST                 |BUDAPEST                 03|04|       750|         8|         0|       758|         0|       662|       662|         0|         3|       659|
01|003|0086|BUDAPEST                 |BUDAPEST                 03|04|       763|         4|         0|       767|         0|       624|       624|         0|         8|       616|
01|003|0087|BUDAPEST                 |BUDAPEST                 03|04|       853|         6|         0|       859|         5|       681|       681|         0|         3|       678|
01|003|0088|BUDAPEST                 |BUDAPEST                 03|04|       878|         6|         0|       884|         2|       707|       707|         0|         3|       704|
01|003|0089|BUDAPEST                 |BUDAPEST                 03|04|       845|         5|         0|       850|         0|       704|       703|        -1|         4|       699|
01|003|0090|BUDAPEST                 |BUDAPEST                 03|04|       859|        15|         0|       874|         0|       753|       753|         0|         7|       746|
01|003|0091|BUDAPEST                 |BUDAPEST                 03|04|       826|         7|         0|       833|         1|       649|       649|         0|         3|       646|
01|003|0092|BUDAPEST                 |BUDAPEST                 03|04|       744|         2|         0|       746|         0|       618|       617|        -1|         5|       612|
01|003|0093|BUDAPEST                 |BUDAPEST                 03|04|       661|         6|         0|       667|         0|       519|       519|         0|         6|       513|
01|003|0094|BUDAPEST                 |BUDAPEST                 03|04|       799|        10|         0|       809|         0|       612|       612|         0|         9|       603|
01|003|0095|BUDAPEST                 |BUDAPEST                 03|04|       966|         5|         0|       971|         1|       786|       786|         0|         4|       782|
01|003|0096|BUDAPEST                 |BUDAPEST                 03|04|       888|         4|         0|       892|         0|       734|       734|         0|         5|       729|
01|003|0097|BUDAPEST                 |BUDAPEST                 03|04|       778|         9|         0|       787|         0|       611|       610|        -1|         6|       604|
01|003|0098|BUDAPEST                 |BUDAPEST                 03|04|       838|         7|         0|       845|         0|       617|       615|        -2|         3|       612|
01|003|0099|BUDAPEST                 |BUDAPEST                 03|04|       771|         6|         0|       777|         0|       624|       624|         0|         3|       621|
01|003|0100|BUDAPEST                 |BUDAPEST                 03|04|       836|         6|         0|       842|         0|       579|       578|        -1|         9|       569|
01|003|0101|BUDAPEST                 |BUDAPEST                 03|04|       851|         5|         0|       856|         0|       609|       607|        -2|        20|       587|
