1|13|PEST                     |13|00051149|00000074|00000006|00051217|00030054|00029999|-0000055|00000651|00029348
1|13|PEST                     |14|00045993|00000093|00000072|00046014|00026060|00025991|-0000069|00000547|00025444
1|13|PEST                     |15|00049497|00000087|00000034|00049550|00029551|00029493|-0000058|00000437|00029056
1|13|PEST                     |16|00040172|00000067|00000007|00040232|00022165|00022110|-0000055|00000467|00021643
1|14|SOMOGY                   |01|00040443|00000123|00000011|00040555|00026054|00025953|-0000101|00000736|00025217
1|14|SOMOGY                   |02|00048552|00000113|00000003|00048662|00029089|00029029|-0000060|00000604|00028425
1|14|SOMOGY                   |03|00044498|00000165|00000011|00044652|00028193|00028136|-0000057|00000600|00027536
1|14|SOMOGY                   |04|00041189|00000165|00000021|00041333|00027542|00027508|-0000034|00000442|00027066
1|14|SOMOGY                   |05|00043750|00000075|00000006|00043819|00026518|00026483|-0000035|00000539|00025944
1|14|SOMOGY                   |06|00043462|00000091|00000000|00043553|00026090|00026059|-0000031|00000612|00025447
1|15|SZABOLCS-SZATMÁR-BEREG   |01|00042420|00000459|00000004|00042875|00026744|00026692|-0000052|00000348|00026344
1|15|SZABOLCS-SZATMÁR-BEREG   |02|00043952|00000417|00000004|00044365|00026163|00026092|-0000071|00000373|00025719
1|15|SZABOLCS-SZATMÁR-BEREG   |03|00042497|00000030|00000003|00042524|00022302|00022245|-0000057|00000640|00021605
1|15|SZABOLCS-SZATMÁR-BEREG   |04|00043599|00000075|00000004|00043670|00021430|00021387|-0000043|00000629|00020758
1|15|SZABOLCS-SZATMÁR-BEREG   |05|00042270|00000081|00000001|00042350|00019906|00019869|-0000037|00000611|00019258
1|15|SZABOLCS-SZATMÁR-BEREG   |06|00041973|00000064|00000006|00042031|00021496|00021466|-0000030|00000511|00020955
1|15|SZABOLCS-SZATMÁR-BEREG   |07|00042300|00000057|00000006|00042351|00020839|00020798|-0000041|00000415|00020383
1|15|SZABOLCS-SZATMÁR-BEREG   |08|00040771|00000049|00000000|00040820|00019960|00019924|-0000036|00000595|00019329
1|15|SZABOLCS-SZATMÁR-BEREG   |09|00041510|00000064|00000004|00041570|00023339|00023288|-0000051|00000474|00022814
1|15|SZABOLCS-SZATMÁR-BEREG   |10|00036810|00000039|00000000|00036849|00022682|00022655|-0000027|00000527|00022128
1|16|JÁSZ-NAGYKUN-SZOLNOK     |01|00038126|00000038|00000001|00038163|00023837|00023783|-0000054|00000688|00023095
1|16|JÁSZ-NAGYKUN-SZOLNOK     |02|00033407|00000032|00000000|00033439|00020486|00020446|-0000040|00000681|00019765
1|16|JÁSZ-NAGYKUN-SZOLNOK     |03|00041082|00000098|00000004|00041176|00024138|00024088|-0000050|00000568|00023520
1|16|JÁSZ-NAGYKUN-SZOLNOK     |04|00048350|00000095|00000007|00048438|00030202|00030150|-0000052|00000570|00029580
